Date,Inflow_Total_cfs,Inflow_Total_AF,Total_Outflow_cfs,Total_Outflow_AF,Power_Release_cfs,Power_Release_AF,River_Outlet_Release_cfs,River_Outlet_Release_AF,InflowTemp_degF,Gate_Upp,Gate_Mid,Gate_PRG,Gate_SDG,Riv_Upp,Riv_Mid,Riv_Bot,Wind_msec,Wind_TKE_Term,AirTemp_degC,AirTemp_degF,SolRad_Wm2,Precip_mm,Precip_in,Tdew_degC,Evap_cfs,Storage_AF,Tw_Temp_degF,Precip_in_allzeros
11/2/2001,3739,7416.198347,5638,11182.80992,5638,11182.80992,0,0,52.55424181,0,0,0,2,0,0,0,0.985,1.23377738,12.33333333,54.2,100.0833333,0,0,7.459809188,16,2160179,55.02841094,0
11/3/2001,3594,7128.595041,5396,10702.80992,5396,10702.80992,0,0,52.07252202,0,0,0,2,0,0,0,0.975416667,11.78205687,14.58333333,58.25,191.7083333,0,0,5.609122749,21,2156563,55.29039888,0
11/4/2001,3746,7430.082645,4813,9546.446281,4813,9546.446281,0,0,52.33171275,0,0,0,2,0,0,0,0.364166667,0.449485064,14.5,58.1,186.2083333,0,0,6.836978321,27,2154393,55.54625958,0
11/5/2001,3935,7804.958678,4750,9421.487603,4750,9421.487603,0,0,52.18464196,0,0,0,2,0,0,0,0.449583333,0.561673218,13.5,56.3,172.25,0,0,6.544121669,5,2152767,55.75147224,0
11/6/2001,4390,8707.438017,4838,9596.033058,4838,9596.033058,0,0,51.94148194,0,0,0,2,0,0,0,1.715,39.84159007,13.33333333,56,157.4583333,0,0,5.291074822,5,2151869,55.56753329,0
11/7/2001,3968,7870.413223,4768,9457.190083,4768,9457.190083,0,0,51.41381074,0,0,0,2,0,0,0,3.707916667,435.8126905,14.75,58.55,167.9583333,0,0,-0.632889972,16,2150251,55.64026463,0
11/8/2001,3678,7295.206612,5102,10119.66942,5102,10119.66942,0,0,50.82705017,0,0,0,2,0,0,0,1.43625,12.40707269,13.04166667,55.475,175.25,0,0,2.332744072,26,2147374,55.43498646,0
11/9/2001,3266,6478.016529,5415,10740.49587,5415,10740.49587,0,0,50.31701958,0,0,0,2,0,0,0,0.6,0.746554678,13.375,56.075,160.9583333,0,0,4.834274038,26,2143060,55.36104112,0
11/10/2001,2755,5464.46281,4995,9907.438017,4995,9907.438017,0,0,50.18038577,0,0,0,2,0,0,0,0.57875,0.745101578,13.1875,55.7375,134.0833333,0.254,0.01,7.482502011,26,2138566,55.43280635,0
11/11/2001,4506,8937.520661,4778,9477.024793,4778,9477.024793,0,0,50.67362327,0,0,0,2,0,0,0,2.947409722,244.1186001,13.89736111,57.01525,22.58333333,21.38,0.841732283,13.04186292,0,2138026,55.69739095,0
11/12/2001,10249,20328.59504,4811,9542.479339,4811,9542.479339,0,0,51.30611235,0,0,0,2,0,0,0,5.749791667,1298.804064,13.52083333,56.3375,16.5,26.99,1.062598425,5.873808381,0,2148813,55.60562353,0
11/13/2001,8414,16688.92562,4325,8578.512397,4325,8578.512397,0,0,50.4999254,0,0,0,2,0,0,0,4.161388889,574.4418669,11.56388889,52.815,31.5,3.048,0.12,4.524775626,0,2156924,55.85755172,0
11/14/2001,6117,12132.89256,4476,8878.016529,4476,8878.016529,0,0,50.30679719,0,0,0,2,0,0,0,1.627277778,2.128281943,12.03819444,53.66875,41.16666667,2.54,0.1,11.37067813,0,2160179,55.52628694,0
11/15/2001,5235,10383.47107,4323,8574.545455,4323,8574.545455,0,0,50.42189815,0,0,0,2,0,0,0,1.065104167,1.28396083,13.22333333,55.802,47.54166667,0.762,0.03,12.00818257,0,2161988,55.49085001,0
11/16/2001,5628,11162.97521,3987,7908.099174,3987,7908.099174,0,0,50.40978567,0,0,0,2,0,0,0,1.454236111,16.18572304,13.14583333,55.6625,19.54166667,7.342,0.289055118,12.35541393,0,2165243,55.50841006,0
11/17/2001,4994,9905.454545,3991,7916.033058,3991,7916.033058,0,0,50.05223549,0,0,0,2,0,0,0,1.5225,2.026102851,11.95833333,53.525,154.2083333,0,0,7.958622138,0,2167232,55.59600226,0
11/18/2001,4435,8796.694215,3888,7711.735537,3888,7711.735537,0,0,49.34601922,0,0,0,2,0,0,0,1.3925,1.781685232,11.75,53.15,79.83333333,0,0,6.624575362,0,2168317,55.50940182,0
11/19/2001,4750,9421.487603,4385,8697.520661,4385,8697.520661,0,0,49.71297523,0,0,0,2,0,0,0,2.557708333,103.5135466,12.79166667,55.025,25.79166667,3.502,0.137874016,10.55081954,0,2169040,55.48405586,0
11/20/2001,5005,9927.272727,4458,8842.31405,4458,8842.31405,0,0,49.80710973,0,0,0,2,0,0,0,3.197847222,1571.883029,13.04083333,55.4735,16.16666667,1.778,0.07,11.57175146,0,2170125,55.37153063,0
11/21/2001,12727,25243.63636,3927,7789.090909,3927,7789.090909,0,0,50.30134979,0,0,0,2,0,0,0,6.733680556,2225.095823,13.11111111,55.6,13.54166667,41.2,1.622047244,11.69698458,0,2187580,55.33147141,0
11/22/2001,14638,29034.04959,3292,6529.586777,3292,6529.586777,0,0,50.05719458,0,0,0,2,0,0,0,3.239513889,699.2996464,11.67083333,53.0075,118.4166667,1.778,0.07,4.884733734,0,2210084,55.53054008,0
11/23/2001,8373,16607.60331,3456,6854.876033,3456,6854.876033,0,0,49.05307747,0,0,0,2,0,0,0,1.657222222,18.57409264,7.606944444,45.6925,56.625,0.508,0.02,2.926530981,0,2219837,55.72711826,0
11/24/2001,10486,20798.67769,3973,7880.330579,3973,7880.330579,0,0,48.37423767,0,0,0,2,0,0,0,2.710277778,179.5102938,6.60375,43.88675,47.83333333,42.936,1.690393701,3.467783289,0,2232756,55.22257882,0
11/25/2001,7627,15127.93388,3149,6245.950413,3149,6245.950413,0,0,48.03000634,0,0,0,2,0,0,0,2.343611111,166.5543533,6.201388889,43.1625,86,0,0,3.306889454,0,2241639,55.5159726,0
11/26/2001,6486,12864.79339,3586,7112.727273,3586,7112.727273,0,0,47.65889134,0,0,0,2,0,0,0,2.550833333,122.8156014,7.325,45.185,150.9583333,0,0,1.269432522,0,2247392,55.42220811,0
11/27/2001,5994,11888.92562,3929,7793.057851,3929,7793.057851,0,0,46.93677785,0,0,0,2,0,0,0,2.9575,158.0773712,7.75,45.95,110,0,0,-2.263009696,0,2251487,55.25974287,0
11/28/2001,8432,16724.6281,3740,7418.181818,3740,7418.181818,0,0,46.15796198,0,0,0,2,0,0,0,6.006458333,4079.184101,5.572222222,42.03,17.25,25.206,0.992362205,3.186911534,0,2260794,54.82947422,0
11/29/2001,9538,18918.34711,3410,6763.636364,3410,6763.636364,0,0,44.9531162,0,0,0,2,0,0,0,3.424166667,672.0366672,5.875,42.575,44.875,6.804,0.267874016,4.70841916,0,2272949,54.86423354,0
11/30/2001,9207,18261.81818,3442,6827.107438,3442,6827.107438,0,0,45.84937705,0,0,0,2,0,0,0,2.24,886.4180519,6.2875,43.3175,51.66666667,4.064,0.16,4.677993575,0,2284384,54.68496718,0
12/1/2001,25317,50215.53719,2710,5375.206612,2710,5375.206612,0,0,45.20573958,0,0,0,2,0,0,0,10.18659028,6268.961866,8.3475,47.0255,7.75,30.61,1.20511811,7.152893523,0,2329224,54.67858014,0
12/2/2001,30618,60729.91736,2835,5623.140496,2835,5623.140496,0,0,45.63121789,0,0,0,2,0,0,0,9.641208333,7662.701567,9.254166667,48.6575,66.75,11.222,0.441811024,6.368978528,0,2384331,54.53941786,0
12/3/2001,21236,42120.99174,2401,4762.31405,2401,4762.31405,0,0,45.65567439,0,0,0,2,0,0,0,4.04,868.3602647,7.508333333,45.515,102.875,0.1,0.003937008,3.934786321,0,2421691,54.36573516,0
12/4/2001,12568,24928.26446,3781,7499.504132,3781,7499.504132,0,0,44.77744893,0,0,0,2,0,0,0,1.865416667,62.31381862,5.120833333,41.2175,136.0833333,0,0,0.862020893,0,2439120,53.87409309,0
12/5/2001,15928,31592.72727,2909,5769.917355,2909,5769.917355,0,0,44.67086033,0,0,0,2,0,0,0,6.935069444,2714.608669,7.658333333,45.785,8.041666667,22.86,0.9,6.508138945,0,2464943,53.72446633,0
12/6/2001,16353,32435.70248,3444,6831.07438,3444,6831.07438,0,0,45.12566766,0,0,0,2,0,0,0,1.417923611,1.807591129,8.726388889,47.7075,24.58333333,4.432,0.174488189,8.258724685,0,2490548,53.35636282,0
12/7/2001,12248,24293.55372,3659,7257.520661,3659,7257.520661,0,0,44.89638828,0,0,0,2,0,0,0,3.43,291.7660433,11.19583333,52.1525,99.41666667,0.1,0.003937008,1.302191564,29,2507527,53.06446709,0
12/8/2001,10611,21046.61157,3152,6251.900826,3152,6251.900826,0,0,44.87288711,0,0,0,2,0,0,0,1.049583333,1.342755224,7.816666667,46.07,77.29166667,2.286,0.09,3.413800301,77,2522169,52.67340771,0
12/9/2001,8705,17266.1157,3421,6785.454545,3421,6785.454545,0,0,44.49540499,0,0,0,2,0,0,0,5.326875,1020.779627,9.283333333,48.71,107.125,10.006,0.393937008,-0.04766194,12,2532627,52.35828348,0
12/10/2001,8819,17492.2314,3364,6672.396694,3364,6672.396694,0,0,43.96346654,0,0,0,2,0,0,0,3.107916667,260.2472021,8.691666667,47.645,105.25,0,0,-2.196142204,36,2543375,52.13704215,0
12/11/2001,8003,15873.71901,3349,6642.644628,3349,6642.644628,0,0,43.8208262,0,0,0,2,0,0,0,1.670416667,2.256928213,5.555833333,42.0005,116.7083333,0,0,-0.707154309,42,2552522,51.84245825,0
12/12/2001,7323,14524.95868,3601,7142.479339,3601,7142.479339,0,0,43.32110515,0,0,0,2,0,0,0,0.927083333,1.165469331,5.333333333,41.6,73.16666667,0,0,1.317405643,42,2559821,51.72920037,0
12/13/2001,9263,18372.89256,3621,7182.14876,3621,7182.14876,0,0,43.43835754,0,0,0,2,0,0,0,2.848541667,1179.255462,5.729166667,42.3125,19.79166667,33.65,1.32480315,4.493409105,30,2570952,51.51235213,0
12/14/2001,9736,19311.07438,3574,7088.92562,3574,7088.92562,0,0,42.4633444,0,0,0,2,0,0,0,3.439930556,601.8766694,6.482638889,43.66875,125.9166667,1.27,0.05,0.204790697,0,2583174,51.41419744,0
12/15/2001,7607,15088.26446,3173,6293.553719,3173,6293.553719,0,0,42.75380435,0,0,0,2,0,0,0,1.11375,1.414411971,5.625,42.125,118.5416667,0,0,0.11860883,0,2591969,51.32433923,0
12/16/2001,8088,16042.31405,3434,6811.239669,3434,6811.239669,0,0,42.98661296,0,0,0,2,0,0,0,1.399743056,133.6152585,6.45625,43.62125,24.33333333,9.398,0.37,3.662563311,0,2601200,51.04581281,0
12/17/2001,8260,16383.47107,3180,6307.438017,3180,6307.438017,0,0,42.571788,0,0,0,2,0,0,0,2.091583333,29.77599598,7.116666667,44.81,17.41666667,3.302,0.13,6.4705316,0,2611276,50.98625791,0
12/18/2001,10342,20513.05785,3269,6483.966942,3269,6483.966942,0,0,43.85786147,0,0,5,0,0,0,0,2.798680556,252.6509669,7.729166667,45.9125,17.08333333,6.704,0.263937008,6.66732419,0,2625306,52.03776302,0
12/19/2001,15354,30454.21488,2180,4323.966942,2180,4323.966942,0,0,43.4619639,0,0,5,0,0,0,0,2.574166667,207.7938874,7.236111111,45.025,14.83333333,13.208,0.52,6.656979902,0,2651436,52.20030015,0
12/20/2001,18520,36733.8843,2083,4131.570248,2083,4131.570248,0,0,43.45262103,0,0,5,0,0,0,0,2.448888889,50.56543913,6.895833333,44.4125,22.5,12.022,0.473307087,5.858250323,0,2684039,52.10934406,0
12/21/2001,14158,28081.98347,351,696.1983471,351,696.1983471,0,0,43.90536858,0,0,5,0,0,0,0,0.430291667,0.493275307,6.314583333,43.36625,55.04166667,0.962,0.037874016,5.218665479,0,2711425,51.8099822,0
12/22/2001,18767,37223.80165,245,485.9504132,245,485.9504132,0,0,44.01571944,0,0,5,0,0,0,0,5.761138889,2297.938279,8.125,46.625,23.16666667,16.764,0.66,6.743891752,0,2748163,51.24831319,0
12/23/2001,18691,37073.05785,0,0,0,0,0,0,44.14518685,0,0,5,0,0,0,0,2.616458333,30.59322544,8.708333333,47.675,128.375,0.7,0.027559055,4.144909217,0,2785237,51.32083333,0
12/24/2001,13391,26560.66116,424,840.9917355,424,840.9917355,0,0,43.95700738,0,0,5,0,0,0,0,1.564583333,2.074395545,5.75,42.35,99.875,0,0,1.370792759,0,2810957,51.09738601,0
12/25/2001,11242,22298.18182,727,1441.983471,727,1441.983471,0,0,43.88570002,0,0,5,0,0,0,0,1.296805556,1.667613189,7.993055556,46.3875,30.70833333,0,0,4.437265259,0,2831813,50.91422762,0
12/26/2001,9837,19511.40496,939,1862.479339,939,1862.479339,0,0,43.98265746,0,0,5,0,0,0,0,1.403194444,1.778247972,9.458333333,49.025,36.375,0.1,0.003937008,7.082610698,0,2849463,50.6611597,0
12/27/2001,10620,21064.46281,902,1789.090909,902,1789.090909,0,0,43.77510184,0,0,5,0,0,0,0,1.545486111,1.995612281,8.591527778,47.46475,18.20833333,2.286,0.09,7.806511923,0,2868739,50.40501547,0
12/28/2001,12828,25443.96694,734,1455.867769,734,1455.867769,0,0,44.02347197,0,5,0,0,0,0,0,1.550416667,47.61731573,9.166666667,48.5,21.70833333,15.146,0.596299213,8.499924304,0,2892728,51.90929691,0
12/29/2001,14553,28865.45455,1603,3179.504132,1603,3179.504132,0,0,44.49838131,0,5,0,0,0,0,0,1.319930556,1.64150348,10.01875,50.03375,40.25,9.278,0.365275591,9.309066323,0,2918414,51.92663913,0
12/30/2001,16765,33252.89256,1249,2477.355372,1249,2477.355372,0,0,44.93176804,0,5,0,0,0,0,0,1.415,1.923482345,10.60666667,51.092,13.83333333,23.706,0.933307087,9.818636898,0,2949189,51.86599379,0
12/31/2001,19682,39038.67769,991,1965.619835,991,1965.619835,0,0,45.49450563,0,5,0,0,0,0,0,0.278333333,0.325828294,11.75,53.15,26.79166667,2.386,0.093937008,11.18772291,0,2986262,51.75199361,0
1/1/2002,19402,38483.30579,659,1307.107438,659,1307.107438,0,0,45.80887589,0,5,0,0,0,0,0,1.392777778,28.70159607,11.25,52.25,17.04166667,30.58,1.203937008,10.70207745,0,3023439,51.47618445,0
1/2/2002,56705,112472.7273,2798,5549.752066,2798,5549.752066,0,0,45.06147319,0,5,0,0,0,0,0,5.295125,3409.798431,12.08194444,53.7475,16.08333333,16.356,0.643937008,11.04530932,0,3130364,51.38563861,0
1/3/2002,38098,75566.28099,10298,20425.78512,10298,20425.78512,0,0,45.7433246,0,5,0,0,0,0,0,1.40375,1.826719919,8.4375,47.1875,127.375,0,0,5.197982407,0,3185506,51.47277579,0
1/4/2002,23759,47125.28926,9796,19430.08264,9796,19430.08264,0,0,45.34310058,0,5,0,0,0,0,0,1.692916667,18.63152367,7.666666667,45.8,111.25,0,0,3.080514597,0,3213201,51.51775499,0
1/5/2002,20468,40597.68595,6657,13203.96694,6657,13203.96694,0,0,45.42842102,0,5,0,0,0,0,0,1.368055556,1.697727045,8.10625,46.59125,24.25,15.594,0.613937008,7.492018024,0,3240596,51.37758495,0
1/6/2002,21070,41791.73554,7296,14471.40496,7296,14471.40496,0,0,45.63408154,0,5,0,0,0,0,0,1.222083333,1.57694633,8.5625,47.4125,17.5,6.35,0.25,8.403342048,0,3267916,51.15972791,0
1/7/2002,21118,41886.94215,8252,16367.60331,8252,16367.60331,0,0,45.86907617,0,5,0,0,0,0,0,0.696041667,0.912971935,9.995833333,49.9925,64.16666667,0.1,0.003937008,8.60050182,0,3293435,51.01188315,0
1/8/2002,20273,40210.90909,7618,15110.08264,7618,15110.08264,0,0,45.9961021,0,5,0,0,0,0,0,1.017222222,1.260652171,9.729166667,49.5125,28.91666667,1.216,0.047874016,9.063041725,0,3318536,50.86794684,0
1/9/2002,18166,36031.73554,9002,17855.20661,9002,17855.20661,0,0,45.58538914,0,5,0,0,0,0,0,3.446770833,270.0115209,11.75416667,53.1575,113.625,0.354,0.013937008,4.23817055,0,3336712,51.0099375,0
1/10/2002,15899,31535.20661,8535,16928.92562,8535,16928.92562,0,0,45.18443163,0,5,0,0,0,0,0,0.92125,1.220316123,9.791666667,49.625,114.5833333,0,0,3.998209837,0,3351318,50.92742489,0
1/11/2002,14111,27988.76033,7087,14056.8595,7087,14056.8595,0,0,44.90447155,0,5,0,0,0,0,0,0.715,0.877433267,7.743055556,45.9375,78.25,0,0,5.145081915,14,3365222,50.60491757,0
1/12/2002,14900,29553.71901,6991,13866.44628,6991,13866.44628,0,0,44.64724844,0,5,0,0,0,0,0,1.460833333,88.33724932,9.482291667,49.068125,131.9583333,0.3,0.011811024,4.347372042,14,3380881,50.45063481,0
1/13/2002,9858,19553.05785,6752,13392.39669,6752,13392.39669,0,0,44.152605,0,5,0,0,0,0,0,4.015416667,446.5659875,9.590277778,49.2625,146.2083333,0,0,0.018466456,14,3387013,50.61701501,0
1/14/2002,12243,24283.63636,6539,12969.91736,6539,12969.91736,0,0,43.86508569,0,5,0,0,0,0,0,2.186388889,89.67584515,6.995833333,44.5925,141.0833333,0,0,-0.409631937,0,3398326,50.35255766,0
1/15/2002,11973,23748.09917,5769,11442.64463,5769,11442.64463,0,0,43.41580634,0,5,0,0,0,0,0,6.0875,1673.360418,8.358333333,47.045,150.125,0,0,-6.427430913,0,3410632,50.31481829,0
1/16/2002,11135,22085.95041,5154,10222.80992,5154,10222.80992,0,0,42.99225283,0,5,0,0,0,0,0,4.45875,903.0782851,8.541666667,47.375,148.8333333,0,0,-5.10294696,0,3422496,50.20950945,0
1/17/2002,9176,18200.33058,4815,9550.413223,4815,9550.413223,0,0,42.99002264,0,5,0,0,0,0,0,2.881666667,250.3125969,7.0625,44.7125,140.6666667,0,0,-2.316095083,0,3431147,50.045114,0
1/18/2002,9194,18236.03306,5023,9962.975207,5023,9962.975207,0,0,42.68468734,0,5,0,0,0,0,0,3.542083333,270.4248461,7.412083333,45.34175,130.7916667,0,0,-3.564477103,44,3439332,49.95125498,0
1/19/2002,9128,18105.12397,4900,9719.008264,4900,9719.008264,0,0,42.42680254,0,5,0,0,0,0,0,2.741666667,142.904849,4.800416667,40.64075,126.7083333,0,0,-3.446312669,95,3447529,49.83823212,0
1/20/2002,8071,16008.59504,4470,8866.115702,4470,8866.115702,0,0,42.34039546,0,5,0,0,0,0,0,1.050416667,11.98715797,6.041666667,42.875,114.6666667,0,0,-1.175744014,95,3454484,49.57640894,0
1/21/2002,8991,17833.38843,4973,9863.801653,4973,9863.801653,0,0,42.52748949,0,5,0,0,0,0,0,3.912256944,437.6813079,6.266944444,43.2805,60.75,2.286,0.09,0.924216512,0,3462454,49.15368284,0
1/22/2002,9057,17964.29752,5030,9976.859504,5030,9976.859504,0,0,42.11739708,0,5,0,0,0,0,0,1.04,1.333211984,2.42125,36.35825,136.0416667,0,0,-2.778393843,0,3470442,49.16887845,0
1/23/2002,6971,13826.77686,4328,8584.46281,4328,8584.46281,0,0,41.71543181,0,5,0,0,0,0,0,2.400416667,30.27039219,4.541666667,40.175,146.7916667,0,0,-2.968237011,0,3475684,49.231331,0
1/24/2002,6073,12045.61983,3556,7053.22314,3556,7053.22314,0,0,41.44300329,0,5,0,0,0,0,0,0.66375,0.824519612,3.916666667,39.05,129.0416667,0,0,-0.797807162,0,3480677,49.14888626,0
1/25/2002,5819,11541.81818,3549,7039.338843,3549,7039.338843,0,0,41.42502549,0,5,0,0,0,0,0,0.385416667,0.485465492,3.983333333,39.17,52.08333333,0.254,0.01,1.159242197,0,3485180,49.05481023,0
1/26/2002,7472,14820.49587,3485,6912.396694,3485,6912.396694,0,0,41.37093016,0,5,0,0,0,0,0,1.656590278,33.75435622,5.510416667,41.91875,66.5,10.668,0.42,2.432774932,66,3492958,48.89417652,0
1/27/2002,7567,15008.92562,3549,7039.338843,3549,7039.338843,0,0,41.14738645,0,5,0,0,0,0,0,0.96375,1.232324279,2.041666667,35.675,154.75,0,0,-4.010521539,96,3500737,48.7990267,0
1/28/2002,5745,11395.04132,3974,7882.31405,3974,7882.31405,0,0,40.17522569,0,5,0,0,0,0,0,1.984354167,62.14089868,1.023611111,33.8425,101.8333333,1.416,0.055748031,-1.464156177,0,3504249,48.67820737,0
1/29/2002,6012,11924.6281,3563,7067.107438,3563,7067.107438,0,0,40.36033856,0,5,0,0,0,0,0,2.810333333,368.6960825,3.024305556,37.44375,166.7083333,0,0,-6.024372614,44,3509020,48.67806773,0
1/30/2002,5837,11577.52066,3676,7291.239669,3676,7291.239669,0,0,40.44297237,0,5,0,0,0,0,0,2.7,122.2564724,4.841666667,40.715,159.2083333,0,0,-6.696198401,0,3513307,48.63539035,0
1/31/2002,5323,10558.01653,3670,7279.338843,3670,7279.338843,0,0,40.2889412,0,5,0,0,0,0,0,1.03625,1.34916951,2.699166667,36.8585,139.4583333,0,0,-2.743136327,0,3516585,48.40526428,0
2/1/2002,6345,12585.12397,3339,6622.809917,3339,6622.809917,0,0,40.77667749,0,5,0,0,0,0,0,1.780416667,2.410562821,5.5325,41.9585,117.8333333,0,0,0.871016862,82,3522384,48.36408221,0
2/2/2002,6293,12481.98347,3593,7126.61157,3593,7126.61157,0,0,40.51943394,0,5,0,0,0,0,0,1.565,12.65605183,4.625,40.325,166.9583333,0,0,0.078934644,30,3527679,48.28682628,0
2/3/2002,5776,11456.52893,3697,7332.892562,3697,7332.892562,0,0,40.44480425,0,5,0,0,0,0,0,1.015833333,1.316964692,6.54625,43.78325,171.9583333,0,0,0.58378485,45,3531713,48.16426024,0
2/4/2002,5210,10333.8843,3772,7481.652893,3772,7481.652893,0,0,40.48090998,0,5,0,0,0,0,0,0.922083333,1.298799183,7.304166667,45.1475,180.9583333,0,0,-0.934043842,37,3534492,48.23998332,0
2/5/2002,5422,10754.38017,3627,7194.049587,3627,7194.049587,0,0,40.69474494,0,5,0,0,0,0,0,0.4925,0.601900515,5.041666667,41.075,149.0416667,0.1,0.003937008,0.45454833,7,3538039,48.13527405,0
2/6/2002,4905,9728.92562,3876,7687.933884,3876,7687.933884,0,0,41.06911647,0,5,0,0,0,0,0,0.77125,1.003701104,6.6,43.88,116.5,0,0,2.663693117,7,3540066,48.0608531,0
2/7/2002,9350,18545.45455,3669,7277.355372,3669,7277.355372,0,0,42.31354661,0,5,0,0,0,0,0,4.884305556,3922.991044,9.274305556,48.69375,25.5,17.272,0.68,6.563402768,60,3551216,47.87696145,0
2/8/2002,10569,20963.30579,3505,6952.066116,3505,6952.066116,0,0,42.09604641,0,5,0,0,0,0,0,2.81625,96.05523354,7.930416667,46.27475,193.875,0,0,-0.422103143,22,3565184,47.84218828,0
2/9/2002,8704,17264.13223,2391,4742.479339,2391,4742.479339,0,0,42.13159926,0,5,0,0,0,0,0,4.823333333,561.0128686,13.33333333,56,172.375,0,0,-5.101687123,22,3577662,48.11223626,0
2/10/2002,7822,15514.71074,3674,7287.272727,3674,7287.272727,0,0,42.28984692,0,5,0,0,0,0,0,0.621666667,0.810754247,9.125,48.425,191.6666667,0,0,-1.091724877,165,3585563,47.95598266,0
2/11/2002,7657,15187.43802,3331,6606.942149,3331,6606.942149,0,0,42.53757898,0,5,0,0,0,0,0,1.47875,28.92449598,11.08333333,51.95,125.125,0,0,1.704723263,68,3594008,47.91800825,0
2/12/2002,6507,12906.44628,3631,7201.983471,3631,7201.983471,0,0,43.0827546,0,5,0,0,0,0,0,3.944583333,426.3939577,16.9875,62.5775,203.875,0,0,-3.695954421,38,3599638,48.02981835,0
2/13/2002,6951,13787.10744,3544,7029.421488,3544,7029.421488,0,0,43.50511407,0,5,0,0,0,0,0,1.477916667,1.906816208,11.41666667,52.55,144.7916667,0,0,4.873140896,181,3606036,47.91750162,0
2/14/2002,7280,14439.66942,3697,7332.892562,3697,7332.892562,0,0,43.63262057,0,5,0,0,0,0,0,3.7175,447.8965336,13.66291667,56.59325,205.75,0,0,0.167976735,91,3612962,47.95117885,0
2/15/2002,7506,14887.93388,3609,7158.347107,3609,7158.347107,0,0,43.85904209,0,5,0,0,0,0,0,1.11625,1.517220772,10.86791667,51.56225,102.9583333,0,0,4.412234888,136,3620421,47.89373896,0
2/16/2002,7902,15673.38843,3470,6882.644628,3470,6882.644628,0,0,44.2888864,0,5,0,0,0,0,0,1.446944444,95.45842707,9.865833333,49.7585,40.33333333,2.432,0.095748031,6.318254026,23,3629166,47.72620526,0
2/17/2002,7199,14279.00826,3368,6680.330579,3368,6680.330579,0,0,44.65276683,0,5,0,0,0,0,0,1.8,2.419300733,9.3125,48.7625,185.2916667,0.254,0.01,4.644185837,68,3636630,47.63308592,0
2/18/2002,7402,14681.65289,3570,7080.991736,3570,7080.991736,0,0,44.89107927,0,5,0,0,0,0,0,1.264930556,1.668413816,8.715277778,47.6875,92.16666667,5.588,0.22,6.770878048,53,3644125,47.58620444,0
2/19/2002,13571,26917.68595,3092,6132.892562,3092,6132.892562,0,0,44.82523202,0,5,0,0,0,0,0,4.3234375,770.4903073,8.569444444,47.425,16.83333333,32.196,1.267559055,7.812699291,46,3664818,47.4746883,0
2/20/2002,18595,36882.64463,1725,3421.487603,1725,3421.487603,0,0,45.25126047,0,5,0,0,0,0,0,1.277055556,1.662773883,10.48430556,50.87175,28.5,12.446,0.49,10.00063019,345,3697595,47.74318424,0
2/21/2002,15202,30152.72727,1995,3957.024793,1995,3957.024793,0,0,45.90323793,5,0,0,0,0,0,0,1.522916667,2.057238727,12.5475,54.5855,188.3333333,0,0,10.08816733,23,3723746,47.98084026,0
2/22/2002,15430,30604.95868,2269,4500.495868,2269,4500.495868,0,0,45.99091038,5,0,0,0,0,0,0,2.74375,445.9188188,12.79861111,55.0375,190.6666667,0.354,0.013937008,8.582257847,46,3749759,48.13147526,0
2/23/2002,14851,29456.52893,2701,5357.355372,2701,5357.355372,0,0,46.26944032,5,0,0,0,0,0,0,4.373125,1126.129653,11.39583333,52.5125,81.20833333,0,0,6.915960363,39,3773782,47.77583639,0
2/24/2002,13891,27552.39669,2785,5523.966942,2785,5523.966942,0,0,46.67347662,5,0,0,0,0,0,0,2.979166667,115.13704,13.04583333,55.4825,233.7083333,0,0,3.584938592,23,3795766,48.21617693,0
2/25/2002,10020,19874.38017,3411,6765.619835,3411,6765.619835,0,0,46.32272536,5,0,0,0,0,0,0,5.059583333,781.4282834,16.70833333,62.075,238.9166667,0,0,-2.885515708,70,3808737,48.37444199,0
2/26/2002,8945,17742.14876,2976,5902.809917,2976,5902.809917,0,0,46.43611054,5,0,0,0,0,0,0,2.143333333,89.14944442,15.54166667,59.975,227.7916667,0,0,0.161579254,94,3820390,48.46738807,0
2/27/2002,11264,22341.81818,5396,10702.80992,5396,10702.80992,0,0,46.51361268,5,0,0,0,0,0,0,5.422916667,976.4837725,18.54166667,65.375,243.625,0,0,-3.259694766,235,3831563,48.71816989,0
